id	text	label
12040	" all of these  "" kinks "" "" seem to be designed to emasculate the white male while encouraging the destruction of the white family . """	1
14829	" every people has the right to do this  but we all know the  "" racist "" "" smear was only meant to target one particular group . """	0
20288	if that is true, how come theyre all coming in bearing the tool of their own undoing in the hand? like a mark? <snip>	1
10742	not a fan  but agree with you on the 20 and 30 something # cuckservatives . their columns are # yuge ammunition for trump	2
2995	: white lives matter : an autopsy via	0
9096	they are all heros to the black community . make no mistake a whole lot of black people hate white people ! !	1
4772	# whitegenocide = white revolution is the only solution # standupwhiteman # 14words	1
11849	they are not just my heroes  but of the white race . later generations will sing of their poster-affixing  sticker-sticking deeds !	1
20676	islam and muslims should be completely eliminated through any means from all western nations. no exceptions. # removekebab	1
20493	end daca! no extensions!no amnesty! no citizenship! no cha	1
11214	# istandwithhatespeech because jews and anti-white leftists should no longer control what is acceptable to discuss and think about	0
18593	and bring the white hoods and rope !	2
17977	islam hates jew's + infidels	1
13485	no  it was just blacks . white liberal cities like seattle  boulder  portland  and state of vermont are fine .	1
11735	raise act doesnot hurt skilled immigration ! ! ! if anything it makes it better ! this is the best possible complement to the h1b bill !	0
15595	where is new testament says to kill rape anyone ? nowhere . prophet koran hadith command you to kill rape nonbelievers if you want go heaven	1
19595	only trump will drain this swamp!	1
10391	a critical look at rush limbaugh | the occidental observer	0
747	the last two months have shown the cucks have lost all their former influence # nrorevolt	1
8889	mein kampf signed by adolf hitler sells for $ 64850 in los angeles via	0
11235	. monetarily true  but on just about any other measurable  false . fdr doled out the money to keep the south in line	0
3739	you should be scared  you racist sob . all white supremacists should be terrified .	2
3434	organizations are what coordinate campaigns and mentors activists / lobbyists & future office holders . th	0
908	wow ! i wish you would go on and say that . # banallmuslims but the west is too stupid and can't believe islam is # islamonazism	2
7397	why is d white race most beautiful creation of god ?	1
2691	very true ! if they do not trust indians and india they should move out ! individual choice ! no sweat ! extreme views ! sad	1
6088	is it not great for blacks in america they get to terrorize america be racist & low iq do what ever the	1
12823	we need everyone to keep winning . is right about that.we need milo to keep challenging at the campuses .	0
16716	... except if you're a white christian heterosexual because we hate you	0
17634	1 ) cuckservatism  inc . is a dying movement . all energy is w / alt-right & nationalism	2
1842	whores of babylon : lena dunham celebrates white genocide via	1
17299	the india with which rajdeep identifies himself was given birth in 1947 by nehru.so he knows not about our 10000 yrs	0
20326	you're an old communist idiot. i'm half korean, my mom came here legally. fuck illegals and fuck you for race baiting an issue that hurts us	1
4231	jews need to evacuate white nations and live in israel . that's something i'm not compromising on .	2
3524	the # sheeple want strong leadership  not spineless cucks !	2
20844	# SellOutSessions # JusticeDenied # Trump Let's get colonial on these traitors... give them due process and hang them. http://madworldnews.com/jeff-sessions-owe-fbi-agen...	2
19737	lmao okay, you are a journalist, and i am elvis. whatever. this is no more mysterious than roof or glenn miller	1
4247	let's start with the difference between a white supremacist and a white extremist can you tell ?	0
18300	tv ads link # immigration to earth day air in san diego # earthday2014 # sandiego # toomanypeople	1
2012	' holocaust ' debate / comments / news jews created fake jewish graves : now this is an eye opener  especially ...	1
848	when are we as americans going to show these allah faggots what pain and death look like .	2
3812	" rt there are very few  "" white supremacists "" "" in charleston . there are more blm racist activists than any other extremist group . """	2
11115	"  "" hes a very good boy "" "" mt : seriously  wtf ? : gawker : let black people steal your iphone """	1
4362	racist black thugs shoot white baby in the face for the fun of it via	2
12652	sad state of affairs : n . california couple getting out of wedding photog business rather than violate their beliefs :	0
17577	" rt hitler moustache-wearing  "" femen "" "" whores marching against "" "" fascism "" "" in france | read more : """	0
18817	meet raleigh-durham iww : duke university's antifa communist group via	0
8266	when did white supremacists sabaton liberia ?	0
13791	white pride world wide	1
20912	I would think your Sweden cops should be able to use their snipers and shoot those with flaming bombs in their hands. Till you crush the muslims they will never stop. muslims only understand force.	2
19310	you are just a piece of dog crap yourself dindu nuffin cave beast	2
8034	outside that mike downs poll  there is not one sign that cruz will win indiana . polls / insider scoop etc . suggest trump at this point .	0
20926	Eliminate jews and we'd be living on Mars in 50 years.	1
3764	" ' holocaust ' debate / comments / news yet another fake  "" antisemitic ' effort by a racist supremacist jew : here ... """	2
4329	ot god says jews r my chosen allah says last days trees cry muslim a jew is hiding behind me come kill him ?	1
7971	more diversity in america : white couple brutally beaten by racist negroes for no reason | via	2
8158	the problem is stupid white liberals who vote against their own culture  society  people  and best interest .	2
1011	" rt  "" : south africa government : no guarantee for safety of white farmers via "" "" """	0
